machine_sn,timestamp,cpu_usage,gpu_usage
908b9491de34017ccf964d5e,2904723,14.830280037538897,7.018586403946619
908b9491de34017ccf964d5e,3663988,17.435007438920866,1.9830330870751436
908b9491de34017ccf964d5e,2919386,15.597331574981162,6.94118720441192
908b9491de34017ccf964d5e,2872114,42.39483980619725,7.847326760355579
908b9491de34017ccf964d5e,2948364,33.37428676100935,7.73869175476791
908b9491de34017ccf964d5e,3032295,12.114331261778103,3.8414714927258453
908b9491de34017ccf964d5e,3641939,18.422050568891088,8.892866008411145
908b9491de34017ccf964d5e,3664730,17.092405670404233,1.9714602860517934
908b9491de34017ccf964d5e,2855542,60.05769835964797,6.900151888182993
908b9491de34017ccf964d5e,3124840,21.688246021406982,1.6944443885479772
908b9491de34017ccf964d5e,3366405,9.924251332897253,6.044878065771727
908b9491de34017ccf964d5e,3375038,11.223027013491464,9.856765920574572
908b9491de34017ccf964d5e,2586132,11.398832477403642,3.5009162738570856
908b9491de34017ccf964d5e,2587922,13.179667519399226,3.6117104930455564
908b9491de34017ccf964d5e,2602034,15.158346174344889,3.8580677940813706
908b9491de34017ccf964d5e,2756433,27.274242569351763,0.5488148312488319
908b9491de34017ccf964d5e,2934455,17.69306828649434,8.141134403941312
908b9491de34017ccf964d5e,3021752,15.13517932857964,4.15582498283498
908b9491de34017ccf964d5e,3117095,24.62755495625614,1.9174396025142764
908b9491de34017ccf964d5e,3145986,19.326487947756885,1.872621731072425
908b9491de34017ccf964d5e,3145986,19.258677389406827,1.8637886096994416
908b9491de34017ccf964d5e,3151606,16.17326286259993,1.7216039399506597
908b9491de34017ccf964d5e,3640807,19.318020639276867,10.157519716349087
908b9491de34017ccf964d5e,3650689,17.4151435347396,6.3765233490966775
908b9491de34017ccf964d5e,2583319,11.176378559179676,3.3386809753582063
908b9491de34017ccf964d5e,2585549,11.232089739207243,3.45608524991171
908b9491de34017ccf964d5e,2690175,32.32431082613276,1.7765985340694128
908b9491de34017ccf964d5e,2766719,39.77558940965989,0.7852849864325926
908b9491de34017ccf964d5e,2790561,64.733985638029,1.4584413456010608
908b9491de34017ccf964d5e,2872715,41.49681311985054,7.90142934862388
908b9491de34017ccf964d5e,2906106,13.969640750852404,5.323120601574333
908b9491de34017ccf964d5e,2939755,20.4040011044712,8.825284425828587
908b9491de34017ccf964d5e,2944047,35.849693072455395,6.775748920422169
908b9491de34017ccf964d5e,3028291,11.510461630775142,4.316930765493234
908b9491de34017ccf964d5e,3042558,13.134355857787051,4.470001586678891
908b9491de34017ccf964d5e,3120579,21.57148783489332,1.6390882842525747
908b9491de34017ccf964d5e,3205257,8.713960333320035,0.2265453621877253
908b9491de34017ccf964d5e,3210399,8.736081770707111,0.22868056824039001
908b9491de34017ccf964d5e,3274022,13.441453010077655,1.6113764939742818
908b9491de34017ccf964d5e,3381966,13.754327762778242,11.955039523817721
908b9491de34017ccf964d5e,3633935,18.43804841357257,9.001419782526309
908b9491de34017ccf964d5e,3764825,14.429925428127412,0.7903132116764643
908b9491de34017ccf964d5e,3671715,15.811267327020188,1.750339188822193
908b9491de34017ccf964d5e,3706572,15.35849163545568,0.4602496338698619
908b9491de34017ccf964d5e,3042426,13.116255204046428,4.512622908177482
908b9491de34017ccf964d5e,3053800,12.149383106759894,4.539482643925809
908b9491de34017ccf964d5e,3698983,16.26755682437642,0.6173647451426983
908b9491de34017ccf964d5e,3373617,10.751906974322374,8.562144689797677
908b9491de34017ccf964d5e,2860532,49.033723131432296,7.608124935332171
908b9491de34017ccf964d5e,2774050,53.47274023276296,4.343066514445127
908b9491de34017ccf964d5e,2766051,47.42936630423026,0.9652220303546164
908b9491de34017ccf964d5e,3056162,12.533494897313492,4.211095681152336
908b9491de34017ccf964d5e,3112298,24.378201016349664,1.2961358456901662
908b9491de34017ccf964d5e,3372266,10.933750122830816,9.404309371546592
908b9491de34017ccf964d5e,3382150,13.88842703690982,12.006604040759921
908b9491de34017ccf964d5e,3633441,19.38253367779368,11.861610150620324
908b9491de34017ccf964d5e,5236880,15.661161995337176,2.3443346537711314
908b9491de34017ccf964d5e,5980813,17.23487461542478,7.178725440432997
908b9491de34017ccf964d5e,6052863,24.833390626633665,5.744040315546532
908b9491de34017ccf964d5e,5961077,26.31287830933199,12.57911300793037
908b9491de34017ccf964d5e,5243561,15.61856022780101,1.9697051316532364
908b9491de34017ccf964d5e,5282724,17.783991921778114,2.3843656531711157
908b9491de34017ccf964d5e,5977148,20.03153391293016,8.196111308011721
908b9491de34017ccf964d5e,5306013,19.377207198034142,2.562739553243127
908b9491de34017ccf964d5e,4072270,29.14520669137436,21.65576994430819
908b9491de34017ccf964d5e,4072270,29.14520669137436,21.65576994430819
908b9491de34017ccf964d5e,4160880,21.65211849424253,22.804176076207305
908b9491de34017ccf964d5e,5306073,17.338121882818488,8.654801950579404
908b9491de34017ccf964d5e,4000696,21.0769603593137,5.272993291688112
908b9491de34017ccf964d5e,6063965,25.354186047144346,4.39479463869714
908b9491de34017ccf964d5e,5188349,20.17272792837603,6.011772822478675
908b9491de34017ccf964d5e,5189199,20.454966431095407,6.10364610692375
908b9491de34017ccf964d5e,5288527,19.39216338271924,2.6260212095837088
908b9491de34017ccf964d5e,6061637,22.547213984178228,4.146173660173542
908b9491de34017ccf964d5e,5305912,19.377207198034142,2.562739553243127
908b9491de34017ccf964d5e,3809917,16.796945320777212,3.02972842397774
908b9491de34017ccf964d5e,3993167,24.51859706023307,2.0808755511363946
908b9491de34017ccf964d5e,5966540,24.47251421763472,8.446665871434403
908b9491de34017ccf964d5e,5301389,18.623040598857667,3.406909256160715
908b9491de34017ccf964d5e,5271298,19.247003357096904,1.7156912163674363
908b9491de34017ccf964d5e,3967230,27.15441742802729,0.4691080237534483
908b9491de34017ccf964d5e,5122364,11.50508474559546,7.180439517424773
908b9491de34017ccf964d5e,5130589,6.5798221663655445,3.979768134295368
908b9491de34017ccf964d5e,5187086,19.05195825,5.961323315145634
908b9491de34017ccf964d5e,5215727,15.371334890518856,5.845873406957107
908b9491de34017ccf964d5e,5230532,16.179582978746804,3.907741595340772
908b9491de34017ccf964d5e,5295310,18.16467495625897,3.0646650668685322
908b9491de34017ccf964d5e,5978676,19.064778080194728,7.774469429310178
908b9491de34017ccf964d5e,6051149,24.895119159614328,6.154835046365408
908b9491de34017ccf964d5e,6153414,10.443762685361785,0.3068048880657528
908b9491de34017ccf964d5e,6282545,6.764055681109562,0.0
908b9491de34017ccf964d5e,4000305,21.543137622713704,4.782321327104085
908b9491de34017ccf964d5e,5277585,18.13344193879605,2.06420297035486
908b9491de34017ccf964d5e,6059808,25.66091734771491,4.990940164417469
908b9491de34017ccf964d5e,6059495,25.60131770244773,5.0021136356115585
908b9491de34017ccf964d5e,6062475,25.90579610200849,4.662451369155128
908b9491de34017ccf964d5e,3810621,17.181168404761678,3.4647967752353086
908b9491de34017ccf964d5e,5978233,21.335910162272576,7.304452096277367
908b9491de34017ccf964d5e,5176147,16.114559556786705,5.058057716254073
908b9491de34017ccf964d5e,5962169,26.194241225029632,11.961878871359653
908b9491de34017ccf964d5e,3889947,11.791546587434745,0.974436501571131
908b9491de34017ccf964d5e,3890363,10.33583564322818,0.80313845054124
908b9491de34017ccf964d5e,3989724,24.49198510370757,0.7633883474172938
908b9491de34017ccf964d5e,4016435,12.197373906391,11.243463802572254
908b9491de34017ccf964d5e,5113023,13.979497598872843,9.73528366450318
908b9491de34017ccf964d5e,5265270,15.064112151726285,1.6070442275506123
908b9491de34017ccf964d5e,5958732,27.31002984145513,13.372239647653647
908b9491de34017ccf964d5e,5959994,26.99226852203924,13.014672170005262
908b9491de34017ccf964d5e,5961067,25.32057793487429,11.487441610309945
908b9491de34017ccf964d5e,5969208,23.85498944746136,9.94239460105842
908b9491de34017ccf964d5e,5976841,20.11961417411604,8.256813992052447
908b9491de34017ccf964d5e,5978111,19.298063293552104,7.864784283827662
908b9491de34017ccf964d5e,6055492,25.06066140160957,5.463470332788338
908b9491de34017ccf964d5e,6055669,24.94504254073227,5.297690177379506
908b9491de34017ccf964d5e,4770671,23.140948379668718,16.387347955320777
908b9491de34017ccf964d5e,4775352,20.256667712626907,16.392210168522038
908b9491de34017ccf964d5e,5288684,19.36690968633449,2.6233971124240285
908b9491de34017ccf964d5e,5968655,25.37345481637581,10.445020256782653
908b9491de34017ccf964d5e,5289242,19.14049154078555,2.7991919994587073
908b9491de34017ccf964d5e,5316623,17.543354522666434,2.92740102735456
908b9491de34017ccf964d5e,5317032,16.866592284510258,4.33637219685351
908b9491de34017ccf964d5e,5282493,18.53103129107745,2.231147535203741
908b9491de34017ccf964d5e,5985544,16.659050592288143,4.403192921184791
908b9491de34017ccf964d5e,3969472,21.636383235093483,0.48021124104753715
908b9491de34017ccf964d5e,3969472,21.600428884773976,0.6599358652344216
908b9491de34017ccf964d5e,4000605,21.274251011086427,4.897320615783805
908b9491de34017ccf964d5e,5977455,19.818727125223106,8.11037493655546
908b9491de34017ccf964d5e,4009101,14.941202710784776,8.24178655453502
908b9491de34017ccf964d5e,4013812,12.868242535654565,9.99994270816997
6fc7101ca4578e63eb246046,2695355,11.67039043891016,3.7305141685213727
6fc7101ca4578e63eb246046,3467033,16.586375712698167,13.767419719240264
6fc7101ca4578e63eb246046,3578463,12.131393212231686,11.083450856622886
6fc7101ca4578e63eb246046,2887488,14.67166488178144,22.14422690374573
6fc7101ca4578e63eb246046,2887623,14.711326332599937,22.185038459529967
6fc7101ca4578e63eb246046,2739651,11.463556088432057,3.0347452963732464
6fc7101ca4578e63eb246046,2772217,48.36800948717949,2.5023435731582713
6fc7101ca4578e63eb246046,2861597,25.854944597012228,17.325421571692196
6fc7101ca4578e63eb246046,3312472,19.94001155684585,13.554827240276571
6fc7101ca4578e63eb246046,2730586,9.791833308762577,3.038223918512303
6fc7101ca4578e63eb246046,2816320,53.84652421909882,7.350936260917466
6fc7101ca4578e63eb246046,2842761,30.83371849082955,12.085128595241402
6fc7101ca4578e63eb246046,2887247,23.7015483291722,18.404751255994086
6fc7101ca4578e63eb246046,2947867,40.638327821105406,10.678452823658095
6fc7101ca4578e63eb246046,2962255,46.8579348994895,6.663520616849941
6fc7101ca4578e63eb246046,2963141,45.584581009796544,7.404783682082687
6fc7101ca4578e63eb246046,2965678,46.96447473620957,6.5742730130005045
6fc7101ca4578e63eb246046,2966921,49.02144678289749,5.521310973251235
6fc7101ca4578e63eb246046,2979762,55.64443098209078,3.212561952721401
6fc7101ca4578e63eb246046,2991019,55.69763210404365,2.3775361391405814
6fc7101ca4578e63eb246046,2993638,50.394734583324,2.8625391346214633
6fc7101ca4578e63eb246046,3016572,38.88596741890834,4.046455426825149
6fc7101ca4578e63eb246046,3143007,18.32777597083167,10.675693845632182
6fc7101ca4578e63eb246046,3155133,18.421585562063026,10.68224653862742
6fc7101ca4578e63eb246046,3165680,19.359651708993702,9.942072928969061
6fc7101ca4578e63eb246046,3211566,22.85956492521418,6.201704794895412
6fc7101ca4578e63eb246046,3214126,23.1975732285038,5.6179044602920865
6fc7101ca4578e63eb246046,3223499,20.413699306350114,5.693765274705482
6fc7101ca4578e63eb246046,3235487,21.056803446480888,5.46776014113813
6fc7101ca4578e63eb246046,3250810,21.76401946936438,5.781278502642951
6fc7101ca4578e63eb246046,3255453,21.88102539744085,5.843345500938634
6fc7101ca4578e63eb246046,3275369,23.83350896588593,5.979640472969439
6fc7101ca4578e63eb246046,3289995,23.324812568933844,8.098757280116992
6fc7101ca4578e63eb246046,3765803,15.567278170910356,11.992599026614036
6fc7101ca4578e63eb246046,3569054,19.25215939487009,12.494743031767836
6fc7101ca4578e63eb246046,2638279,8.928781666115741,6.688888974156349
6fc7101ca4578e63eb246046,2653879,9.59012523860054,5.693131011352637
6fc7101ca4578e63eb246046,2705893,8.148332658351299,3.448706347391093
6fc7101ca4578e63eb246046,2835833,38.30972512048685,10.621223104760352
6fc7101ca4578e63eb246046,3135186,18.822869252111,9.062098764978067
6fc7101ca4578e63eb246046,3554217,19.48637715802285,13.08955480122848
6fc7101ca4578e63eb246046,3567581,19.101635216377726,12.656272497802881
6fc7101ca4578e63eb246046,3469988,16.861043620338805,14.10454486992182
6fc7101ca4578e63eb246046,3445364,18.42038866340361,16.979982974058004
6fc7101ca4578e63eb246046,3753545,8.057643654513871,10.524610801605542
6fc7101ca4578e63eb246046,2938402,35.01026338557263,13.282854843747455
6fc7101ca4578e63eb246046,2952249,43.10143675468484,9.63197832267883
6fc7101ca4578e63eb246046,3649554,7.9839753104896145,13.234902755045685
6fc7101ca4578e63eb246046,3664953,8.980816145164598,14.535054697645775
6fc7101ca4578e63eb246046,3742106,8.395902386182152,11.1388892222721
6fc7101ca4578e63eb246046,2670950,11.932990160417964,5.464897944212662
6fc7101ca4578e63eb246046,2690508,12.2326701524638,4.408282905215436
6fc7101ca4578e63eb246046,2690863,11.935766825696074,4.303106105811145
6fc7101ca4578e63eb246046,2716149,5.802156775850801,3.1188582911509686
6fc7101ca4578e63eb246046,2956136,43.9280625459897,9.677045553174679
6fc7101ca4578e63eb246046,3052083,12.892184163139865,8.667633127763086
6fc7101ca4578e63eb246046,3110408,17.48947450128141,7.256256376744262
6fc7101ca4578e63eb246046,3205216,24.32987284820452,6.819851517709615
6fc7101ca4578e63eb246046,3205277,24.23320647987096,6.829685063675141
6fc7101ca4578e63eb246046,3535574,18.88955186201872,15.380968538525583
6fc7101ca4578e63eb246046,3576451,16.342034802686427,11.115497101336166
6fc7101ca4578e63eb246046,2611714,7.655262746054318,5.2188066706695455
6fc7101ca4578e63eb246046,2721591,6.120965728625692,3.190249421738421
6fc7101ca4578e63eb246046,2756271,40.33974066190402,3.5541481613746866
6fc7101ca4578e63eb246046,2888008,22.61043589711275,18.822949191454615
6fc7101ca4578e63eb246046,3019446,32.772311583570946,5.75007489464729
6fc7101ca4578e63eb246046,3037454,18.888205571717823,8.592485694196442
6fc7101ca4578e63eb246046,3142605,18.8220118075983,10.174175639373255
6fc7101ca4578e63eb246046,3149158,16.012613402770025,10.972560422571007
6fc7101ca4578e63eb246046,3281756,24.502215306240725,6.071134709295057
6fc7101ca4578e63eb246046,3539810,22.11092681098812,15.250513528878407
6fc7101ca4578e63eb246046,3686131,10.472901176417476,14.650114872743794
6fc7101ca4578e63eb246046,3687906,8.831130684573173,14.072617437402709
6fc7101ca4578e63eb246046,2779073,49.30347519733726,4.337717597989648
6fc7101ca4578e63eb246046,3468734,16.543006571606615,13.838717598355146
6fc7101ca4578e63eb246046,3468905,16.529904190730104,13.845742895441065
6fc7101ca4578e63eb246046,3747660,7.882507254769961,10.864757175041545
6fc7101ca4578e63eb246046,3269524,23.15998692839559,5.970636852218348
6fc7101ca4578e63eb246046,3086205,10.511138090213452,8.923817551164793
6fc7101ca4578e63eb246046,3309824,22.795495373799987,9.685014450835437
6fc7101ca4578e63eb246046,3532419,17.5399884561751,14.795370983567707
6fc7101ca4578e63eb246046,3577089,15.99810975006901,10.780490250827409
6fc7101ca4578e63eb246046,3645704,8.458598568718866,12.197926200874033
6fc7101ca4578e63eb246046,2665969,11.425709182650364,5.436433249172632
6fc7101ca4578e63eb246046,2673023,11.112445551409763,5.018476730594243
6fc7101ca4578e63eb246046,2939604,32.691728249295466,14.469194152525343
6fc7101ca4578e63eb246046,2946461,37.03980201536741,12.99821860825283
6fc7101ca4578e63eb246046,3032295,27.34371364252652,7.0223295184389025
6fc7101ca4578e63eb246046,3186450,20.60412232146837,9.12279864794998
6fc7101ca4578e63eb246046,3188880,21.33621737105814,8.478744995809322
6fc7101ca4578e63eb246046,2943708,35.29066717932496,13.704253160250405
6fc7101ca4578e63eb246046,2953120,42.00411105687088,10.671509291947114
6fc7101ca4578e63eb246046,3206642,23.31076475752568,6.1243781254875636
6fc7101ca4578e63eb246046,3647499,8.492674978427798,12.56118664048865
6fc7101ca4578e63eb246046,2955629,44.48925671918444,9.24584660515994
6fc7101ca4578e63eb246046,3084821,10.39529659839982,9.055025637188093
6fc7101ca4578e63eb246046,3111439,17.377951388842607,7.344735004755054
6fc7101ca4578e63eb246046,3114777,17.845776490167662,7.375656470062088
6fc7101ca4578e63eb246046,3201000,22.56599827847432,7.334304144855203
6fc7101ca4578e63eb246046,3272847,23.23295628298532,5.704349476078499
6fc7101ca4578e63eb246046,3285331,20.894540298453848,10.022487872355638
6fc7101ca4578e63eb246046,3107497,17.198270622777045,7.177047868162736
6fc7101ca4578e63eb246046,3455759,16.367027717346907,15.110712728211892
6fc7101ca4578e63eb246046,2669978,11.897040780845414,5.571621891773989
6fc7101ca4578e63eb246046,2680834,11.509455126338654,4.932034520062706
6fc7101ca4578e63eb246046,2845638,25.801321613906307,15.006660870497326
6fc7101ca4578e63eb246046,3025312,33.8767955947917,5.449269696794544
6fc7101ca4578e63eb246046,3447556,17.772693160191977,16.499026046081813
6fc7101ca4578e63eb246046,3452010,17.48450524571963,15.883172753775385
6fc7101ca4578e63eb246046,3533918,18.430646806426093,15.233250298553717
6fc7101ca4578e63eb246046,2863014,20.89409595084791,18.92540811780042
6fc7101ca4578e63eb246046,2863106,20.89409595084791,18.92540811780042
6fc7101ca4578e63eb246046,2965002,46.53008402036896,6.7247109449115525
6fc7101ca4578e63eb246046,2965256,46.771629107090575,6.636633577812573
6fc7101ca4578e63eb246046,3576413,16.342034802686427,11.115497101336166
6fc7101ca4578e63eb246046,2672112,11.951347114832716,5.317497578200863
6fc7101ca4578e63eb246046,2679059,11.696433128756466,4.691896383060136
6fc7101ca4578e63eb246046,2693047,12.122858849866528,4.241901836500865
6fc7101ca4578e63eb246046,2755120,22.12690463695481,2.054610194195153
6fc7101ca4578e63eb246046,2774741,55.23240947510269,2.818271649882486
6fc7101ca4578e63eb246046,2937848,29.52993785967604,15.513050925019362
6fc7101ca4578e63eb246046,2953381,45.22150121969357,8.318672137276094
6fc7101ca4578e63eb246046,2948846,39.591175780985424,11.635705743867392
6fc7101ca4578e63eb246046,2950069,39.73337242580264,11.772843276131548
6fc7101ca4578e63eb246046,2960876,45.181583474269154,7.940657565334433
6fc7101ca4578e63eb246046,2963310,45.63629067733068,7.3704670548215985
6fc7101ca4578e63eb246046,3090818,12.068519430464466,8.529729196327605
6fc7101ca4578e63eb246046,3096384,15.814428549190843,7.899700055946285
6fc7101ca4578e63eb246046,3103668,16.64910859704244,7.3723712938701516
6fc7101ca4578e63eb246046,3199736,23.884699961754357,7.654791019121005
6fc7101ca4578e63eb246046,3204302,24.3541375609308,6.952068254741947
6fc7101ca4578e63eb246046,3273179,23.325100579453093,5.750714137326921
6fc7101ca4578e63eb246046,3536649,19.740485786047746,15.603159427674882
6fc7101ca4578e63eb246046,3576201,16.303349077154973,11.138096095222407
6fc7101ca4578e63eb246046,3576373,16.342034802686427,11.115497101336166
6fc7101ca4578e63eb246046,3662864,8.93380750882994,14.583945280697144
6fc7101ca4578e63eb246046,3667198,10.881914942696962,13.913135021795975
6fc7101ca4578e63eb246046,3468534,16.55619325088288,13.82859478391771
6fc7101ca4578e63eb246046,3759864,8.779472685236517,10.367599993234307
6fc7101ca4578e63eb246046,2946288,36.46268604517977,13.351668960629734
6fc7101ca4578e63eb246046,3702884,9.017691112888915,12.266460361370939
6fc7101ca4578e63eb246046,2842499,31.76287697781891,11.42623923101569
6fc7101ca4578e63eb246046,2937494,29.27476422970381,15.587742662277076
6fc7101ca4578e63eb246046,3468210,16.53547723295601,13.814742125845072
6fc7101ca4578e63eb246046,3546053,22.44777049224031,14.674038575294793
6fc7101ca4578e63eb246046,2951621,40.85149923417575,11.245482762423693
6fc7101ca4578e63eb246046,3200077,22.902266546608768,7.419538411166382
6fc7101ca4578e63eb246046,3273620,23.390043089244514,5.735452722515118
6fc7101ca4578e63eb246046,3199401,23.8598928835165,7.708447160462138
6fc7101ca4578e63eb246046,2953109,42.12993014261543,10.571840953578537
6fc7101ca4578e63eb246046,2964373,46.017139330480006,6.967255896287651
6fc7101ca4578e63eb246046,3088616,11.9572859574837,8.666811467796844
6fc7101ca4578e63eb246046,3105778,17.147736185077296,7.163588111129314
6fc7101ca4578e63eb246046,3145875,21.499530609167675,9.207877860579181
6fc7101ca4578e63eb246046,3199928,23.4458971680224,7.491000323861227
6fc7101ca4578e63eb246046,3200308,21.432748089800548,7.232375673219295
6fc7101ca4578e63eb246046,3467155,16.504968008253275,13.779305938226294
6fc7101ca4578e63eb246046,3533032,17.81082512934694,14.997448520122733
6fc7101ca4578e63eb246046,3569146,17.480185382826296,11.40549647975663
6fc7101ca4578e63eb246046,2812458,46.41725165787521,11.359364064202522
6fc7101ca4578e63eb246046,4081543,18.12343122540261,13.73895413609863
6fc7101ca4578e63eb246046,4378895,12.663864002604573,6.742857977686664
6fc7101ca4578e63eb246046,4402561,17.783234871578976,2.7714895931150765
6fc7101ca4578e63eb246046,4927947,20.834227839225715,5.631198424937966
6fc7101ca4578e63eb246046,5385951,32.84734315089986,9.709411347525815
6fc7101ca4578e63eb246046,5985723,26.06526074665593,4.516464046398524
6fc7101ca4578e63eb246046,6101203,23.24316647089689,8.903785839954653
6fc7101ca4578e63eb246046,5998695,21.89936639919104,4.51496357914192
6fc7101ca4578e63eb246046,6005477,21.34649912479277,4.460899793787475
6fc7101ca4578e63eb246046,6052933,23.36529494231236,6.423590575818921
6fc7101ca4578e63eb246046,4640278,27.761290278987538,3.5311838284278676
6fc7101ca4578e63eb246046,5827793,26.49960350755412,7.224450489027719
6fc7101ca4578e63eb246046,5828083,26.446702141015496,7.23481471187311
6fc7101ca4578e63eb246046,5828345,26.38982336273293,7.247094569917391
6fc7101ca4578e63eb246046,5912298,32.5968953437862,3.5619959138228423
6fc7101ca4578e63eb246046,6074593,25.75020832644856,9.403085871996426
6fc7101ca4578e63eb246046,6107931,23.29833075185025,9.617869909325453
6fc7101ca4578e63eb246046,5384837,33.80374302470653,9.339144539911397
6fc7101ca4578e63eb246046,4160542,29.38060240072768,15.60022154650365
6fc7101ca4578e63eb246046,4170174,28.85222706500349,17.479846105550067
6fc7101ca4578e63eb246046,4321077,15.094173019062216,11.97316904085818
6fc7101ca4578e63eb246046,4375179,13.299924799643644,6.646194609343955
6fc7101ca4578e63eb246046,4580178,24.65879014444735,3.320684189162737
6fc7101ca4578e63eb246046,4641432,25.102586824203502,4.550885754391919
6fc7101ca4578e63eb246046,5944659,37.02447127089874,3.4264264479484283
6fc7101ca4578e63eb246046,3807817,19.82348611710389,14.141209834392507
6fc7101ca4578e63eb246046,3859001,14.271873806367775,5.8420170004842165
6fc7101ca4578e63eb246046,3859428,14.211623475086643,5.81170125020651
6fc7101ca4578e63eb246046,3881250,15.633898915329034,3.861532692474349
6fc7101ca4578e63eb246046,4087872,14.2967279604154,14.214108470692285
6fc7101ca4578e63eb246046,4141917,21.71212746105888,14.983490475152097
6fc7101ca4578e63eb246046,4444898,14.2440889228986,2.554037069169903
6fc7101ca4578e63eb246046,4573780,19.27940901591668,3.475861787672007
6fc7101ca4578e63eb246046,4627930,29.147770270299077,1.6341560037827798
6fc7101ca4578e63eb246046,4628145,29.155103925515853,1.637938180101189
6fc7101ca4578e63eb246046,4715585,25.850057772635942,5.041089753161051
6fc7101ca4578e63eb246046,4929747,17.355816107847907,6.036337409018707
6fc7101ca4578e63eb246046,4939339,32.6267402182616,7.178477354954335
6fc7101ca4578e63eb246046,5366307,34.58301794109169,9.175499128736806
6fc7101ca4578e63eb246046,5396357,33.91029499881653,10.798749236529986
6fc7101ca4578e63eb246046,5619438,28.18210559943831,11.272739589935927
6fc7101ca4578e63eb246046,5785224,39.86432062977095,4.035361230357679
6fc7101ca4578e63eb246046,5789352,37.60919262070691,5.551956163344234
6fc7101ca4578e63eb246046,5960662,34.30307946081285,4.036586517083824
6fc7101ca4578e63eb246046,6051125,23.24308763591329,6.306991002987658
6fc7101ca4578e63eb246046,3809755,16.14209430278241,11.467732297271361
6fc7101ca4578e63eb246046,4673978,29.45384516683885,6.675147599195758
6fc7101ca4578e63eb246046,5300423,32.21573065289228,6.944469805572864
6fc7101ca4578e63eb246046,3904498,14.930484351033742,10.764440325590586
6fc7101ca4578e63eb246046,3915900,16.720029446189304,16.961135347903504
6fc7101ca4578e63eb246046,4023855,18.7223832934521,15.827567348179649
6fc7101ca4578e63eb246046,4189309,23.551538871594804,19.202984361181993
6fc7101ca4578e63eb246046,4641664,25.72248171895116,4.50699270023381
6fc7101ca4578e63eb246046,5676071,22.093031268572396,7.468036052355983
6fc7101ca4578e63eb246046,5824353,26.76162479480097,7.080302197967621
6fc7101ca4578e63eb246046,4970490,44.63600192396046,8.247967434001376
6fc7101ca4578e63eb246046,4478117,16.583946593196078,2.961603201835703
6fc7101ca4578e63eb246046,4619328,30.781466865954727,1.6117382028606346
6fc7101ca4578e63eb246046,4642597,26.571104270038337,3.9530262058264687
6fc7101ca4578e63eb246046,4673978,28.78513951474268,6.637062703641165
6fc7101ca4578e63eb246046,4772564,32.749869191836375,4.229310779712694
6fc7101ca4578e63eb246046,5470774,20.386232331549056,16.545720789953418
6fc7101ca4578e63eb246046,5813995,28.739782381110302,6.597027923650815
6fc7101ca4578e63eb246046,5839727,27.2640754116597,7.27867103889375
6fc7101ca4578e63eb246046,5866142,27.190253250263325,4.813295553277108
6fc7101ca4578e63eb246046,5871203,26.61436633825232,4.57846785342456
6fc7101ca4578e63eb246046,6441006,12.350769393085269,7.665588732790478
6fc7101ca4578e63eb246046,3803709,19.3747198550804,13.932635888885455
6fc7101ca4578e63eb246046,4023604,17.008946268327765,16.005774329657655
